# time, z, OOP, MT, Pitch, u_ext_z, pos_x, pos_y, pos_z, pos_dot_x, pos_dot_y, pos_dot_z, pos_x, psi_y, psi_z, psi_dot_x, psi_dot_y, psi_dot_z, delta, delta_dot
7.941583e-01,6.016991e-02,-3.048847e+02,-9.327782e+01,1.186208e-04,0.000000e+00,1.121212e+00,3.526493e+00,2.121576e-01,4.932516e-03,-1.172302e-03,-1.463185e-03,6.360953e-02,-8.019499e-02,1.249875e+00,-1.986495e-05,4.634522e-03,-2.894008e-03,0.000000e+00,0.000000e+00
7.954667e-01,6.016940e-02,-3.048496e+02,-9.325628e+01,1.186208e-04,0.000000e+00,1.121219e+00,3.526491e+00,2.121558e-01,5.406312e-03,-1.320358e-03,-1.277953e-03,6.361077e-02,-8.018803e-02,1.249871e+00,1.923047e-03,6.005561e-03,-3.561235e-03,0.000000e+00,0.000000e+00
7.967750e-01,6.016898e-02,-3.048048e+02,-9.322703e+01,1.186208e-04,0.000000e+00,1.121226e+00,3.526489e+00,2.121544e-01,5.553487e-03,-1.372887e-03,-9.673374e-04,6.361522e-02,-8.017958e-02,1.249867e+00,4.877071e-03,6.912651e-03,-3.562395e-03,0.000000e+00,0.000000e+00
7.980833e-01,6.016869e-02,-3.047785e+02,-9.320830e+01,1.186208e-04,0.000000e+00,1.121234e+00,3.526488e+00,2.121533e-01,5.331101e-03,-1.396491e-03,-6.282423e-04,6.362173e-02,-8.017179e-02,1.249862e+00,5.073267e-03,4.989044e-03,-3.128685e-03,0.000000e+00,0.000000e+00
7.993917e-01,6.016844e-02,-3.047785e+02,-9.320023e+01,1.186208e-04,0.000000e+00,1.121240e+00,3.526486e+00,2.121525e-01,5.059730e-03,-1.331080e-03,-6.719790e-04,6.362644e-02,-8.016670e-02,1.249858e+00,2.131230e-03,2.802919e-03,-2.830792e-03,0.000000e+00,0.000000e+00
8.007000e-01,6.016824e-02,-3.047962e+02,-9.320289e+01,1.186208e-04,0.000000e+00,1.121247e+00,3.526484e+00,2.121518e-01,4.881477e-03,-1.263610e-03,-4.026667e-04,6.362870e-02,-8.016398e-02,1.249854e+00,1.321497e-03,1.349605e-03,-3.213435e-03,0.000000e+00,0.000000e+00
8.020083e-01,6.016813e-02,-3.048283e+02,-9.321555e+01,1.186208e-04,0.000000e+00,1.121253e+00,3.526482e+00,2.121514e-01,4.525695e-03,-1.207706e-03,-2.019814e-04,6.362957e-02,-8.016432e-02,1.249850e+00,3.906212e-06,-1.874113e-03,-3.291634e-03,0.000000e+00,0.000000e+00
8.033167e-01,6.016809e-02,-3.048573e+02,-9.323423e+01,1.186208e-04,0.000000e+00,1.121259e+00,3.526481e+00,2.121512e-01,3.926243e-03,-1.043345e-03,-4.058394e-05,6.362888e-02,-8.016825e-02,1.249846e+00,-1.056383e-03,-4.134909e-03,-3.087761e-03,0.000000e+00,0.000000e+00
8.046250e-01,6.016802e-02,-3.048750e+02,-9.325775e+01,1.186208e-04,0.000000e+00,1.121263e+00,3.526480e+00,2.121510e-01,3.063226e-03,-7.903260e-04,-3.019937e-04,6.362659e-02,-8.017235e-02,1.249843e+00,-2.443357e-03,-2.125462e-03,-2.081449e-03,0.000000e+00,0.000000e+00
8.059333e-01,6.016792e-02,-3.048878e+02,-9.327439e+01,1.186208e-04,0.000000e+00,1.121266e+00,3.526479e+00,2.121506e-01,2.120775e-03,-5.803092e-04,-2.389001e-04,6.362477e-02,-8.017416e-02,1.249840e+00,-3.451629e-04,-6.383247e-04,-1.197493e-03,0.000000e+00,0.000000e+00
8.072417e-01,6.016786e-02,-3.048832e+02,-9.325498e+01,1.186208e-04,0.000000e+00,1.121269e+00,3.526478e+00,2.121504e-01,1.206390e-03,-3.345869e-04,-1.016576e-04,6.362673e-02,-8.017265e-02,1.249839e+00,3.346978e-03,2.946596e-03,-3.265696e-04,0.000000e+00,0.000000e+00
8.085500e-01,6.016782e-02,-3.048428e+02,-9.321772e+01,1.186208e-04,0.000000e+00,1.121270e+00,3.526478e+00,2.121503e-01,2.948460e-04,-1.081436e-04,-1.247801e-04,6.363133e-02,-8.016783e-02,1.249840e+00,3.689471e-03,4.415661e-03,5.043383e-04,0.000000e+00,0.000000e+00
8.098583e-01,6.016781e-02,-3.048013e+02,-9.319054e+01,1.186208e-04,0.000000e+00,1.121270e+00,3.526478e+00,2.121502e-01,-4.655157e-04,8.277356e-05,7.588056e-05,6.363607e-02,-8.016315e-02,1.249840e+00,3.548211e-03,2.736591e-03,6.832942e-04,0.000000e+00,0.000000e+00
8.111667e-01,6.016787e-02,-3.047731e+02,-9.316367e+01,1.186208e-04,0.000000e+00,1.121268e+00,3.526478e+00,2.121504e-01,-1.225024e-03,2.736006e-04,2.454861e-04,6.363953e-02,-8.016177e-02,1.249841e+00,1.736201e-03,-6.166015e-04,7.672895e-04,0.000000e+00,0.000000e+00
8.124750e-01,6.016797e-02,-3.047529e+02,-9.315039e+01,1.186208e-04,0.000000e+00,1.121266e+00,3.526479e+00,2.121508e-01,-2.210015e-03,5.101904e-04,3.117848e-04,6.364095e-02,-8.016377e-02,1.249843e+00,4.447421e-04,-2.439415e-03,1.703420e-03,0.000000e+00,0.000000e+00
8.137833e-01,6.016804e-02,-3.047544e+02,-9.316686e+01,1.186208e-04,0.000000e+00,1.121263e+00,3.526480e+00,2.121510e-01,-3.244830e-03,7.907424e-04,2.780826e-05,6.363968e-02,-8.016739e-02,1.249846e+00,-2.389884e-03,-3.101314e-03,3.196484e-03,0.000000e+00,0.000000e+00
8.150917e-01,6.016795e-02,-3.047759e+02,-9.318797e+01,1.186208e-04,0.000000e+00,1.121258e+00,3.526481e+00,2.121507e-01,-3.906281e-03,1.022928e-03,-4.736019e-04,6.363360e-02,-8.017134e-02,1.249851e+00,-6.900750e-03,-2.942423e-03,3.964227e-03,0.000000e+00,0.000000e+00
8.164000e-01,6.016780e-02,-3.048145e+02,-9.321421e+01,1.186208e-04,0.000000e+00,1.121253e+00,3.526482e+00,2.121502e-01,-3.914103e-03,1.032565e-03,-3.548593e-04,6.362523e-02,-8.017515e-02,1.249856e+00,-5.895915e-03,-2.870756e-03,3.688976e-03,0.000000e+00,0.000000e+00
8.177083e-01,6.016773e-02,-3.048525e+02,-9.324383e+01,1.186208e-04,0.000000e+00,1.121248e+00,3.526483e+00,2.121499e-01,-3.409366e-03,9.092818e-04,-2.363249e-05,6.361878e-02,-8.017907e-02,1.249860e+00,-3.962472e-03,-3.128806e-03,2.178383e-03,0.000000e+00,0.000000e+00
8.190167e-01,6.016776e-02,-3.048594e+02,-9.324955e+01,1.186208e-04,0.000000e+00,1.121244e+00,3.526484e+00,2.121501e-01,-2.842682e-03,7.953222e-04,1.889518e-04,6.361447e-02,-8.018264e-02,1.249862e+00,-2.635343e-03,-2.322965e-03,1.285126e-03,0.000000e+00,0.000000e+00
8.203250e-01,6.016791e-02,-3.048459e+02,-9.323803e+01,1.186208e-04,0.000000e+00,1.121241e+00,3.526485e+00,2.121506e-01,-2.305740e-03,6.204020e-04,6.106173e-04,6.361354e-02,-8.018463e-02,1.249863e+00,1.216672e-03,-7.285350e-04,2.751448e-04,0.000000e+00,0.000000e+00
8.216333e-01,6.016819e-02,-3.048163e+02,-9.322757e+01,1.186208e-04,0.000000e+00,1.121238e+00,3.526486e+00,2.121516e-01,-1.934213e-03,5.101948e-04,8.974893e-04,6.361741e-02,-8.018477e-02,1.249863e+00,4.701427e-03,5.244249e-04,-4.081792e-04,0.000000e+00,0.000000e+00
8.229417e-01,6.016850e-02,-3.047767e+02,-9.320348e+01,1.186208e-04,0.000000e+00,1.121235e+00,3.526487e+00,2.121527e-01,-2.026247e-03,5.617830e-04,7.721221e-04,6.362310e-02,-8.018311e-02,1.249862e+00,3.993661e-03,2.005668e-03,-8.202110e-05,0.000000e+00,0.000000e+00
8.242500e-01,6.016875e-02,-3.047611e+02,-9.318636e+01,1.186208e-04,0.000000e+00,1.121232e+00,3.526488e+00,2.121536e-01,-2.323554e-03,6.107595e-04,6.091611e-04,6.362763e-02,-8.018097e-02,1.249863e+00,2.940764e-03,1.274767e-03,8.208955e-04,0.000000e+00,0.000000e+00
8.255583e-01,6.016896e-02,-3.047710e+02,-9.319680e+01,1.186208e-04,0.000000e+00,1.121229e+00,3.526488e+00,2.121543e-01,-2.414088e-03,6.629549e-04,5.105523e-04,6.363038e-02,-8.018032e-02,1.249864e+00,1.259715e-03,-2.886711e-04,4.914308e-04,0.000000e+00,0.000000e+00
8.268667e-01,6.016909e-02,-3.047883e+02,-9.321516e+01,1.186208e-04,0.000000e+00,1.121226e+00,3.526489e+00,2.121547e-01,-2.425768e-03,7.304870e-04,1.741699e-04,6.363076e-02,-8.018032e-02,1.249865e+00,-6.883502e-04,2.973790e-04,5.809965e-04,0.000000e+00,0.000000e+00
8.281750e-01,6.016912e-02,-3.048049e+02,-9.324451e+01,1.186208e-04,0.000000e+00,1.121223e+00,3.526490e+00,2.121548e-01,-2.379920e-03,7.589837e-04,-1.664026e-05,6.362795e-02,-8.018114e-02,1.249865e+00,-3.601889e-03,-1.557335e-03,-1.255553e-04,0.000000e+00,0.000000e+00
8.294833e-01,6.016907e-02,-3.048333e+02,-9.328434e+01,1.186208e-04,0.000000e+00,1.121220e+00,3.526491e+00,2.121547e-01,-2.469636e-03,8.406119e-04,-2.574823e-04,6.362169e-02,-8.018442e-02,1.249865e+00,-5.958552e-03,-3.451821e-03,-2.998449e-04,0.000000e+00,0.000000e+00
8.307917e-01,6.016898e-02,-3.048683e+02,-9.330971e+01,1.186208e-04,0.000000e+00,1.121216e+00,3.526493e+00,2.121543e-01,-2.840851e-03,9.220919e-04,-2.232263e-04,6.361438e-02,-8.018772e-02,1.249864e+00,-5.230196e-03,-1.602053e-03,1.202314e-04,0.000000e+00,0.000000e+00
8.321000e-01,6.016892e-02,-3.048875e+02,-9.331764e+01,1.186208e-04,0.000000e+00,1.121212e+00,3.526494e+00,2.121541e-01,-3.369081e-03,9.981055e-04,-7.790616e-05,6.361006e-02,-8.018839e-02,1.249865e+00,-1.364128e-03,5.861413e-04,1.098072e-03,0.000000e+00,0.000000e+00
8.334083e-01,6.016895e-02,-3.048797e+02,-9.330363e+01,1.186208e-04,0.000000e+00,1.121208e+00,3.526495e+00,2.121542e-01,-3.869809e-03,1.109008e-03,2.126750e-04,6.360980e-02,-8.018603e-02,1.249867e+00,9.713098e-04,3.010696e-03,1.598641e-03,0.000000e+00,0.000000e+00
8.347167e-01,6.016908e-02,-3.048466e+02,-9.327806e+01,1.186208e-04,0.000000e+00,1.121202e+00,3.526497e+00,2.121547e-01,-4.378136e-03,1.172202e-03,4.856567e-04,6.361267e-02,-8.018252e-02,1.249870e+00,3.401906e-03,2.354095e-03,2.371509e-03,0.000000e+00,0.000000e+00
8.360250e-01,6.016930e-02,-3.048122e+02,-9.326985e+01,1.186208e-04,0.000000e+00,1.121196e+00,3.526498e+00,2.121555e-01,-4.742744e-03,1.247047e-03,6.959287e-04,6.361612e-02,-8.018013e-02,1.249873e+00,1.880536e-03,1.307341e-03,2.509202e-03,0.000000e+00,0.000000e+00
8.373333e-01,6.016957e-02,-3.047866e+02,-9.327001e+01,1.186208e-04,0.000000e+00,1.121190e+00,3.526500e+00,2.121565e-01,-5.041671e-03,1.311598e-03,8.104887e-04,6.361806e-02,-8.018032e-02,1.249876e+00,1.082442e-03,-1.591063e-03,2.597226e-03,0.000000e+00,0.000000e+00
8.386417e-01,6.016990e-02,-3.047715e+02,-9.327072e+01,1.186208e-04,0.000000e+00,1.121183e+00,3.526502e+00,2.121576e-01,-5.491326e-03,1.379892e-03,9.391912e-04,6.361789e-02,-8.018383e-02,1.249880e+00,-1.343892e-03,-3.782247e-03,3.297168e-03,0.000000e+00,0.000000e+00
8.399500e-01,6.017020e-02,-3.047851e+02,-9.328159e+01,1.186208e-04,0.000000e+00,1.121175e+00,3.526504e+00,2.121587e-01,-5.895951e-03,1.472065e-03,6.962871e-04,6.361456e-02,-8.019014e-02,1.249885e+00,-3.740912e-03,-5.870138e-03,4.407160e-03,0.000000e+00,0.000000e+00
8.412583e-01,6.017044e-02,-3.048143e+02,-9.330179e+01,1.186208e-04,0.000000e+00,1.121168e+00,3.526505e+00,2.121595e-01,-5.854867e-03,1.460129e-03,6.011409e-04,6.360869e-02,-8.019727e-02,1.249891e+00,-5.238950e-03,-5.020225e-03,4.767022e-03,0.000000e+00,0.000000e+00
8.425667e-01,6.017064e-02,-3.048429e+02,-9.332727e+01,1.186208e-04,0.000000e+00,1.121160e+00,3.526507e+00,2.121602e-01,-5.190550e-03,1.297573e-03,4.640130e-04,6.360239e-02,-8.020367e-02,1.249897e+00,-4.390831e-03,-4.759657e-03,4.192982e-03,0.000000e+00,0.000000e+00
8.438750e-01,6.017083e-02,-3.048637e+02,-9.334998e+01,1.186208e-04,0.000000e+00,1.121154e+00,3.526509e+00,2.121609e-01,-4.036693e-03,1.035951e-03,5.442432e-04,6.359697e-02,-8.020909e-02,1.249901e+00,-3.889848e-03,-3.529412e-03,2.484446e-03,0.000000e+00,0.000000e+00
8.451833e-01,6.017106e-02,-3.048644e+02,-9.335951e+01,1.186208e-04,0.000000e+00,1.121150e+00,3.526510e+00,2.121617e-01,-2.845626e-03,7.101968e-04,6.851381e-04,6.359493e-02,-8.021246e-02,1.249904e+00,7.736748e-04,-1.620897e-03,1.660891e-03,0.000000e+00,0.000000e+00
8.464917e-01,6.017132e-02,-3.048462e+02,-9.334375e+01,1.186208e-04,0.000000e+00,1.121147e+00,3.526511e+00,2.121626e-01,-1.503312e-03,3.972140e-04,7.456148e-04,6.359701e-02,-8.021289e-02,1.249905e+00,2.394877e-03,9.569169e-04,-4.490637e-06,0.000000e+00,0.000000e+00
8.478000e-01,6.017156e-02,-3.048159e+02,-9.331583e+01,1.186208e-04,0.000000e+00,1.121146e+00,3.526511e+00,2.121634e-01,-4.391254e-04,1.405276e-04,5.236122e-04,6.360106e-02,-8.021096e-02,1.249904e+00,3.797051e-03,1.993226e-03,-1.117765e-03,0.000000e+00,0.000000e+00
8.491083e-01,6.017172e-02,-3.047866e+02,-9.329063e+01,1.186208e-04,0.000000e+00,1.121146e+00,3.526511e+00,2.121640e-01,6.422417e-05,-6.603451e-06,3.763647e-04,6.360562e-02,-8.020747e-02,1.249903e+00,3.187447e-03,3.352026e-03,-5.660193e-04,0.000000e+00,0.000000e+00
8.504167e-01,6.017179e-02,-3.047782e+02,-9.327475e+01,1.186208e-04,0.000000e+00,1.121146e+00,3.526511e+00,2.121642e-01,4.660940e-04,-1.021422e-04,-4.598375e-05,6.360828e-02,-8.020432e-02,1.249903e+00,8.707478e-04,1.454562e-03,-3.854132e-04,0.000000e+00,0.000000e+00
8.517250e-01,6.017173e-02,-3.047765e+02,-9.328564e+01,1.186208e-04,0.000000e+00,1.121147e+00,3.526511e+00,2.121641e-01,1.075841e-03,-2.428799e-04,-2.274386e-04,6.360803e-02,-8.020190e-02,1.249902e+00,-1.248076e-03,2.253931e-03,-6.422303e-04,0.000000e+00,0.000000e+00
8.530333e-01,6.017168e-02,-3.047722e+02,-9.330598e+01,1.186208e-04,0.000000e+00,1.121149e+00,3.526510e+00,2.121639e-01,1.790331e-03,-4.311375e-04,-7.771476e-05,6.360738e-02,-8.020024e-02,1.249901e+00,2.570450e-04,2.771382e-04,-1.418187e-03,0.000000e+00,0.000000e+00
8.543417e-01,6.017165e-02,-3.047803e+02,-9.332936e+01,1.186208e-04,0.000000e+00,1.121152e+00,3.526510e+00,2.121638e-01,2.499187e-03,-6.489576e-04,-7.979124e-05,6.360590e-02,-8.020145e-02,1.249898e+00,-2.521183e-03,-2.126923e-03,-2.171535e-03,0.000000e+00,0.000000e+00
8.556500e-01,6.017160e-02,-3.048102e+02,-9.335250e+01,1.186208e-04,0.000000e+00,1.121155e+00,3.526509e+00,2.121636e-01,3.095997e-03,-7.349036e-04,-2.110956e-04,6.360194e-02,-8.020529e-02,1.249895e+00,-3.534286e-03,-3.739863e-03,-3.061739e-03,0.000000e+00,0.000000e+00
8.569583e-01,6.017153e-02,-3.048406e+02,-9.335471e+01,1.186208e-04,0.000000e+00,1.121160e+00,3.526508e+00,2.121633e-01,3.418334e-03,-8.583028e-04,-1.470178e-04,6.359918e-02,-8.020777e-02,1.249891e+00,-6.829204e-04,-4.905904e-05,-2.904859e-03,0.000000e+00,0.000000e+00
8.582667e-01,6.017148e-02,-3.048487e+02,-9.334870e+01,1.186208e-04,0.000000e+00,1.121164e+00,3.526507e+00,2.121632e-01,3.438094e-03,-8.793808e-04,-1.049159e-04,6.360091e-02,-8.020609e-02,1.249887e+00,3.320866e-03,2.608742e-03,-2.831431e-03,0.000000e+00,0.000000e+00
8.595750e-01,6.017142e-02,-3.048383e+02,-9.333060e+01,1.186208e-04,0.000000e+00,1.121168e+00,3.526505e+00,2.121630e-01,3.075009e-03,-8.199739e-04,-2.296129e-04,6.360531e-02,-8.020170e-02,1.249884e+00,3.403386e-03,4.109006e-03,-1.501565e-03,0.000000e+00,0.000000e+00
8.608833e-01,6.017134e-02,-3.048136e+02,-9.330914e+01,1.186208e-04,0.000000e+00,1.121172e+00,3.526504e+00,2.121627e-01,2.768410e-03,-7.592284e-04,-2.224564e-04,6.361087e-02,-8.019604e-02,1.249883e+00,5.104412e-03,4.532590e-03,-9.887629e-04,0.000000e+00,0.000000e+00
8.621917e-01,6.017122e-02,-3.047891e+02,-9.330297e+01,1.186208e-04,0.000000e+00,1.121176e+00,3.526503e+00,2.121623e-01,2.645827e-03,-7.158366e-04,-3.994405e-04,6.361613e-02,-8.019062e-02,1.249881e+00,2.935228e-03,3.764629e-03,-1.043852e-03,0.000000e+00,0.000000e+00
8.635000e-01,6.017103e-02,-3.047792e+02,-9.329062e+01,1.186208e-04,0.000000e+00,1.121179e+00,3.526503e+00,2.121616e-01,2.314790e-03,-5.891059e-04,-6.320759e-04,6.361787e-02,-8.018724e-02,1.249880e+00,-2.718758e-04,1.390583e-03,-9.224413e-04,0.000000e+00,0.000000e+00
8.648083e-01,6.017080e-02,-3.047932e+02,-9.328051e+01,1.186208e-04,0.000000e+00,1.121182e+00,3.526502e+00,2.121608e-01,1.737057e-03,-5.223283e-04,-6.226849e-04,6.361705e-02,-8.018620e-02,1.249880e+00,-9.934367e-04,2.109405e-04,6.824649e-04,0.000000e+00,0.000000e+00
8.661167e-01,6.017053e-02,-3.048192e+02,-9.328257e+01,1.186208e-04,0.000000e+00,1.121184e+00,3.526501e+00,2.121598e-01,1.441608e-03,-4.219550e-04,-8.080159e-04,6.361394e-02,-8.018675e-02,1.249881e+00,-3.751253e-03,-1.057507e-03,8.368993e-04,0.000000e+00,0.000000e+00
8.674250e-01,6.017025e-02,-3.048432e+02,-9.329461e+01,1.186208e-04,0.000000e+00,1.121185e+00,3.526501e+00,2.121588e-01,1.375101e-03,-4.372081e-04,-7.189083e-04,6.360895e-02,-8.018828e-02,1.249882e+00,-3.886813e-03,-1.288113e-03,1.536173e-03,0.000000e+00,0.000000e+00
8.687333e-01,6.017007e-02,-3.048660e+02,-9.330820e+01,1.186208e-04,0.000000e+00,1.121188e+00,3.526500e+00,2.121582e-01,1.766020e-03,-6.029792e-04,-2.445366e-04,6.360588e-02,-8.019058e-02,1.249884e+00,-7.960190e-04,-2.225487e-03,8.630143e-04,0.000000e+00,0.000000e+00
8.700417e-01,6.016999e-02,-3.048808e+02,-9.331866e+01,1.186208e-04,0.000000e+00,1.121190e+00,3.526499e+00,2.121579e-01,2.507939e-03,-7.888824e-04,-1.891708e-04,6.360521e-02,-8.019307e-02,1.249885e+00,-2.326904e-04,-1.573776e-03,-3.800825e-05,0.000000e+00,0.000000e+00
8.713500e-01,6.016994e-02,-3.048717e+02,-9.331559e+01,1.186208e-04,0.000000e+00,1.121194e+00,3.526498e+00,2.121577e-01,3.433923e-03,-9.802746e-04,-6.322795e-05,6.360634e-02,-8.019357e-02,1.249884e+00,1.964017e-03,8.015282e-04,-1.256238e-03,0.000000e+00,0.000000e+00
8.726583e-01,6.016992e-02,-3.048495e+02,-9.328662e+01,1.186208e-04,0.000000e+00,1.121199e+00,3.526497e+00,2.121577e-01,4.351166e-03,-1.193463e-03,-6.885947e-05,6.361006e-02,-8.019164e-02,1.249881e+00,3.718062e-03,2.152830e-03,-2.617611e-03,0.000000e+00,0.000000e+00
8.739667e-01,6.016988e-02,-3.048278e+02,-9.324768e+01,1.186208e-04,0.000000e+00,1.121205e+00,3.526495e+00,2.121575e-01,4.857890e-03,-1.313358e-03,-1.120691e-04,6.361467e-02,-8.018850e-02,1.249877e+00,3.326165e-03,2.646915e-03,-3.263128e-03,0.000000e+00,0.000000e+00
8.752750e-01,6.016982e-02,-3.048079e+02,-9.321848e+01,1.186208e-04,0.000000e+00,1.121212e+00,3.526493e+00,2.121573e-01,4.859208e-03,-1.328379e-03,-2.552221e-04,6.361890e-02,-8.018519e-02,1.249873e+00,3.140475e-03,2.415582e-03,-2.567078e-03,0.000000e+00,0.000000e+00
8.765833e-01,6.016969e-02,-3.047977e+02,-9.321172e+01,1.186208e-04,0.000000e+00,1.121218e+00,3.526491e+00,2.121569e-01,4.791369e-03,-1.306083e-03,-3.949078e-04,6.362149e-02,-8.018217e-02,1.249870e+00,8.256140e-04,2.199461e-03,-2.270592e-03,0.000000e+00,0.000000e+00
8.778917e-01,6.016955e-02,-3.047928e+02,-9.321975e+01,1.186208e-04,0.000000e+00,1.121224e+00,3.526490e+00,2.121564e-01,4.775998e-03,-1.310712e-03,-3.919950e-04,6.362275e-02,-8.017991e-02,1.249867e+00,1.101547e-03,1.255759e-03,-2.110371e-03,0.000000e+00,0.000000e+00
8.792000e-01,6.016945e-02,-3.047962e+02,-9.323441e+01,1.186208e-04,0.000000e+00,1.121231e+00,3.526488e+00,2.121560e-01,4.932319e-03,-1.363927e-03,-1.438025e-04,6.362423e-02,-8.017843e-02,1.249865e+00,1.157396e-03,1.011641e-03,-2.403893e-03,0.000000e+00,0.000000e+00
8.805083e-01,6.016939e-02,-3.048188e+02,-9.325367e+01,1.186208e-04,0.000000e+00,1.121237e+00,3.526486e+00,2.121558e-01,5.201185e-03,-1.413539e-03,-1.610784e-04,6.362462e-02,-8.017943e-02,1.249861e+00,-5.602442e-04,-2.538876e-03,-3.493608e-03,0.000000e+00,0.000000e+00
8.818167e-01,6.016936e-02,-3.048527e+02,-9.326274e+01,1.186208e-04,0.000000e+00,1.121244e+00,3.526484e+00,2.121557e-01,5.348240e-03,-1.417213e-03,-7.222191e-06,6.362386e-02,-8.018206e-02,1.249856e+00,-5.983890e-04,-1.493960e-03,-4.109924e-03,0.000000e+00,0.000000e+00
8.831250e-01,6.016941e-02,-3.048765e+02,-9.325722e+01,1.186208e-04,0.000000e+00,1.121251e+00,3.526483e+00,2.121559e-01,5.091715e-03,-1.355726e-03,2.461509e-04,6.362602e-02,-8.018352e-02,1.249850e+00,3.895464e-03,-7.368908e-04,-4.181682e-03,0.000000e+00,0.000000e+00
8.844333e-01,6.016948e-02,-3.048761e+02,-9.323834e+01,1.186208e-04,0.000000e+00,1.121257e+00,3.526481e+00,2.121561e-01,4.389343e-03,-1.209690e-03,1.265251e-04,6.363109e-02,-8.018314e-02,1.249845e+00,3.846580e-03,1.330307e-03,-3.282558e-03,0.000000e+00,0.000000e+00
8.857417e-01,6.016945e-02,-3.048489e+02,-9.322541e+01,1.186208e-04,0.000000e+00,1.121262e+00,3.526479e+00,2.121560e-01,3.409829e-03,-8.793240e-04,-2.641946e-04,6.363650e-02,-8.017984e-02,1.249842e+00,4.425869e-03,3.706580e-03,-2.317007e-03,0.000000e+00,0.000000e+00
8.870500e-01,6.016930e-02,-3.048141e+02,-9.321211e+01,1.186208e-04,0.000000e+00,1.121266e+00,3.526479e+00,2.121555e-01,2.268552e-03,-5.740570e-04,-5.366624e-04,6.364078e-02,-8.017446e-02,1.249840e+00,2.120597e-03,4.510127e-03,-7.513543e-04,0.000000e+00,0.000000e+00
8.883583e-01,6.016908e-02,-3.047918e+02,-9.319908e+01,1.186208e-04,0.000000e+00,1.121268e+00,3.526478e+00,2.121547e-01,1.329239e-03,-3.026791e-04,-6.721946e-04,6.364316e-02,-8.017023e-02,1.249839e+00,1.510789e-03,1.967815e-03,-7.491825e-04,0.000000e+00,0.000000e+00
8.896667e-01,6.016881e-02,-3.047831e+02,-9.319056e+01,1.186208e-04,0.000000e+00,1.121269e+00,3.526478e+00,2.121537e-01,2.056135e-04,2.952846e-06,-7.923574e-04,6.364325e-02,-8.016774e-02,1.249838e+00,-1.370294e-03,1.831088e-03,2.877977e-04,0.000000e+00,0.000000e+00
8.909750e-01,6.016847e-02,-3.047913e+02,-9.318049e+01,1.186208e-04,0.000000e+00,1.121269e+00,3.526478e+00,2.121526e-01,-1.107598e-03,3.251266e-04,-9.899777e-04,6.364020e-02,-8.016676e-02,1.249840e+00,-3.286187e-03,-3.234070e-04,1.982070e-03,0.000000e+00,0.000000e+00
8.922833e-01,6.016814e-02,-3.048047e+02,-9.318858e+01,1.186208e-04,0.000000e+00,1.121267e+00,3.526479e+00,2.121514e-01,-1.953220e-03,5.298154e-04,-7.855361e-04,6.363518e-02,-8.016776e-02,1.249843e+00,-4.386692e-03,-1.205810e-03,2.393557e-03,0.000000e+00,0.000000e+00
8.935917e-01,6.016789e-02,-3.048217e+02,-9.320698e+01,1.186208e-04,0.000000e+00,1.121264e+00,3.526479e+00,2.121505e-01,-2.615767e-03,7.007492e-04,-5.954746e-04,6.363057e-02,-8.017009e-02,1.249846e+00,-2.664618e-03,-2.355198e-03,2.777370e-03,0.000000e+00,0.000000e+00
8.949000e-01,6.016768e-02,-3.048443e+02,-9.322948e+01,1.186208e-04,0.000000e+00,1.121260e+00,3.526480e+00,2.121498e-01,-3.017007e-03,7.642046e-04,-5.406199e-04,6.362610e-02,-8.017254e-02,1.249850e+00,-4.165201e-03,-1.394685e-03,3.489866e-03,0.000000e+00,0.000000e+00
8.962083e-01,6.016750e-02,-3.048569e+02,-9.324374e+01,1.186208e-04,0.000000e+00,1.121256e+00,3.526481e+00,2.121491e-01,-2.829018e-03,7.742334e-04,-4.329315e-04,6.362151e-02,-8.017503e-02,1.249854e+00,-2.854676e-03,-2.408222e-03,2.147254e-03,0.000000e+00,0.000000e+00
8.975167e-01,6.016740e-02,-3.048574e+02,-9.323816e+01,1.186208e-04,0.000000e+00,1.121253e+00,3.526482e+00,2.121488e-01,-2.477414e-03,6.773308e-04,-6.595477e-05,6.361997e-02,-8.017573e-02,1.249857e+00,5.061535e-04,1.334055e-03,1.788905e-03,0.000000e+00,0.000000e+00
8.988250e-01,6.016739e-02,-3.048465e+02,-9.322142e+01,1.186208e-04,0.000000e+00,1.121250e+00,3.526483e+00,2.121488e-01,-2.023374e-03,6.282727e-04,3.054314e-06,6.362144e-02,-8.017420e-02,1.249858e+00,1.733171e-03,1.011202e-03,2.159691e-04,0.000000e+00,0.000000e+00
9.001333e-01,6.016738e-02,-3.048318e+02,-9.319454e+01,1.186208e-04,0.000000e+00,1.121247e+00,3.526484e+00,2.121487e-01,-1.986013e-03,6.064224e-04,-9.132956e-05,6.362185e-02,-8.017299e-02,1.249858e+00,-1.096118e-03,8.361866e-04,7.067433e-05,0.000000e+00,0.000000e+00
9.014417e-01,6.016737e-02,-3.048137e+02,-9.318774e+01,1.186208e-04,0.000000e+00,1.121244e+00,3.526485e+00,2.121487e-01,-2.365545e-03,6.837676e-04,6.349543e-05,6.362149e-02,-8.017166e-02,1.249859e+00,5.465526e-04,1.192440e-03,1.107033e-03,0.000000e+00,0.000000e+00
